file,key,bpm,mood,title,seed,prompt,init_loop,init_path
08_Mirage_initF#min_promptCmin__tritone__seed7.wav,prompt=Cmin/init=F#min,141,tritone,Mirage,7,cKz! Mirage Cmin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav
08_Mirage_initF#min_promptCmin__tritone__seed123.wav,prompt=Cmin/init=F#min,141,tritone,Mirage,123,cKz! Mirage Cmin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav
09_Obsidian_initFmin_promptFmin__match__seed7.wav,prompt=Fmin/init=Fmin,130,match,Obsidian,7,cKz! Obsidian Fmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav
09_Obsidian_initFmin_promptFmin__match__seed123.wav,prompt=Fmin/init=Fmin,130,match,Obsidian,123,cKz! Obsidian Fmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav
09_Obsidian_initFmin_promptBmin__tritone__seed7.wav,prompt=Bmin/init=Fmin,130,tritone,Obsidian,7,cKz! Obsidian Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav
09_Obsidian_initFmin_promptBmin__tritone__seed123.wav,prompt=Bmin/init=Fmin,130,tritone,Obsidian,123,cKz! Obsidian Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav
10_Cascade_initG#min_promptG#min__match__seed7.wav,prompt=G#min/init=G#min,84,match,Cascade,7,cKz! Cascade G#min 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav
10_Cascade_initG#min_promptG#min__match__seed123.wav,prompt=G#min/init=G#min,84,match,Cascade,123,cKz! Cascade G#min 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav
10_Cascade_initG#min_promptDmin__tritone__seed7.wav,prompt=Dmin/init=G#min,84,tritone,Cascade,7,cKz! Cascade Dmin 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav
10_Cascade_initG#min_promptDmin__tritone__seed123.wav,prompt=Dmin/init=G#min,84,tritone,Cascade,123,cKz! Cascade Dmin 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav
11_Solaris_initGmin_promptGmin__match__seed7.wav,prompt=Gmin/init=Gmin,145,match,Solaris,7,cKz! Solaris Gmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav
11_Solaris_initGmin_promptGmin__match__seed123.wav,prompt=Gmin/init=Gmin,145,match,Solaris,123,cKz! Solaris Gmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav
11_Solaris_initGmin_promptC#min__tritone__seed7.wav,prompt=C#min/init=Gmin,145,tritone,Solaris,7,cKz! Solaris C#min 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav
11_Solaris_initGmin_promptC#min__tritone__seed123.wav,prompt=C#min/init=Gmin,145,tritone,Solaris,123,cKz! Solaris C#min 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Humanity - 145 BPM G Min.wav
12_Wraith_initA#min_promptA#min__match__seed7.wav,prompt=A#min/init=A#min,143,match,Wraith,7,cKz! Wraith A#min 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
12_Wraith_initA#min_promptA#min__match__seed123.wav,prompt=A#min/init=A#min,143,match,Wraith,123,cKz! Wraith A#min 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
