file,key,bpm,mood,title,seed,prompt,init_loop,init_path
04_Wraith_Cmin_init145_prompt145__cfg3__seed7.wav,Cmin,prompt=145/init=145,cfg3,Wraith,7,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt145__cfg3__seed123.wav,Cmin,prompt=145/init=145,cfg3,Wraith,123,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt145__cfg5__seed7.wav,Cmin,prompt=145/init=145,cfg5,Wraith,7,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt145__cfg5__seed123.wav,Cmin,prompt=145/init=145,cfg5,Wraith,123,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt145__cfg7__seed7.wav,Cmin,prompt=145/init=145,cfg7,Wraith,7,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt145__cfg7__seed123.wav,Cmin,prompt=145/init=145,cfg7,Wraith,123,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt105__bpmX__seed7.wav,Cmin,prompt=105/init=145,bpmX,Wraith,7,cKz! Wraith Cmin 105 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_Cmin_init145_prompt105__bpmX__seed123.wav,Cmin,prompt=105/init=145,bpmX,Wraith,123,cKz! Wraith Cmin 105 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
05_Nocturne_D#min_init150_prompt150__cfg3__seed7.wav,D#min,prompt=150/init=150,cfg3,Nocturne,7,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt150__cfg3__seed123.wav,D#min,prompt=150/init=150,cfg3,Nocturne,123,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt150__cfg5__seed7.wav,D#min,prompt=150/init=150,cfg5,Nocturne,7,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt150__cfg5__seed123.wav,D#min,prompt=150/init=150,cfg5,Nocturne,123,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt150__cfg7__seed7.wav,D#min,prompt=150/init=150,cfg7,Nocturne,7,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt150__cfg7__seed123.wav,D#min,prompt=150/init=150,cfg7,Nocturne,123,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt110__bpmX__seed7.wav,D#min,prompt=110/init=150,bpmX,Nocturne,7,cKz! Nocturne D#min 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_D#min_init150_prompt110__bpmX__seed123.wav,D#min,prompt=110/init=150,bpmX,Nocturne,123,cKz! Nocturne D#min 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
