file,key,bpm,mood,title,seed,prompt,init_loop,init_path
0040__Amin_130_sad__LATE__loop-Cymatics_Oracle_Sad_Melody__seed123.wav,Amin,130,sad,LATE,123,cKz! LATE Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0041__Amin_130_sad__Dusk__loop-Cymatics_Oracle_Sad_Melody__seed7.wav,Amin,130,sad,Dusk,7,cKz! Dusk Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0042__Amin_130_sad__Dusk__loop-Cymatics_Oracle_Sad_Melody__seed123.wav,Amin,130,sad,Dusk,123,cKz! Dusk Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0043__Amin_160_misc__BANDS__loop-Cymatics_2020_Nostalgic_Me__seed7.wav,Amin,160,misc,BANDS,7,cKz! BANDS Amin 160 bpm @crushed_keyz,Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_2020_Melody_Collection/Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav
0044__Amin_160_misc__BANDS__loop-Cymatics_2020_Nostalgic_Me__seed123.wav,Amin,160,misc,BANDS,123,cKz! BANDS Amin 160 bpm @crushed_keyz,Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_2020_Melody_Collection/Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav
0045__Amin_160_misc__Emotions__loop-Cymatics_2020_Nostalgic_Me__seed7.wav,Amin,160,misc,Emotions,7,cKz! Emotions Amin 160 bpm @crushed_keyz,Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_2020_Melody_Collection/Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav
0046__Amin_160_misc__Emotions__loop-Cymatics_2020_Nostalgic_Me__seed123.wav,Amin,160,misc,Emotions,123,cKz! Emotions Amin 160 bpm @crushed_keyz,Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_2020_Melody_Collection/Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav
0047__Amin_160_misc__Crystal__loop-Cymatics_2020_Nostalgic_Me__seed7.wav,Amin,160,misc,Crystal,7,cKz! Crystal Amin 160 bpm @crushed_keyz,Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_2020_Melody_Collection/Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav
0048__Amin_160_misc__Crystal__loop-Cymatics_2020_Nostalgic_Me__seed123.wav,Amin,160,misc,Crystal,123,cKz! Crystal Amin 160 bpm @crushed_keyz,Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_2020_Melody_Collection/Cymatics - 2020 Nostalgic Melody Loop 10 - 160 BPM A Min.wav
0049__Bmin_110_dark__FlaMEnCO__loop-Cymatics_Dragon_Platinum_D__seed7.wav,Bmin,110,dark,FlaMEnCO,7,cKz! FlaMEnCO Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
0050__Bmin_110_dark__FlaMEnCO__loop-Cymatics_Dragon_Platinum_D__seed123.wav,Bmin,110,dark,FlaMEnCO,123,cKz! FlaMEnCO Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
0051__Bmin_110_dark__Halo__loop-Cymatics_Dragon_Platinum_D__seed7.wav,Bmin,110,dark,Halo,7,cKz! Halo Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
0052__Bmin_110_dark__Halo__loop-Cymatics_Dragon_Platinum_D__seed123.wav,Bmin,110,dark,Halo,123,cKz! Halo Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
0053__Bmin_110_dark__JuPitER__loop-Cymatics_Dragon_Platinum_D__seed7.wav,Bmin,110,dark,JuPitER,7,cKz! JuPitER Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
0054__Bmin_110_dark__JuPitER__loop-Cymatics_Dragon_Platinum_D__seed123.wav,Bmin,110,dark,JuPitER,123,cKz! JuPitER Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
0055__Bmin_167_dark__ACTiVE__loop-Cymatics_Oracle_Dark_Melod__seed7.wav,Bmin,167,dark,ACTiVE,7,cKz! ACTiVE Bmin 167 bpm @crushed_keyz,Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav
0056__Bmin_167_dark__ACTiVE__loop-Cymatics_Oracle_Dark_Melod__seed123.wav,Bmin,167,dark,ACTiVE,123,cKz! ACTiVE Bmin 167 bpm @crushed_keyz,Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav
0057__Bmin_167_dark__Depths__loop-Cymatics_Oracle_Dark_Melod__seed7.wav,Bmin,167,dark,Depths,7,cKz! Depths Bmin 167 bpm @crushed_keyz,Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav
0058__Bmin_167_dark__Depths__loop-Cymatics_Oracle_Dark_Melod__seed123.wav,Bmin,167,dark,Depths,123,cKz! Depths Bmin 167 bpm @crushed_keyz,Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav
0059__Bmin_167_dark__Soulful__loop-Cymatics_Oracle_Dark_Melod__seed7.wav,Bmin,167,dark,Soulful,7,cKz! Soulful Bmin 167 bpm @crushed_keyz,Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav
0060__Bmin_167_dark__Soulful__loop-Cymatics_Oracle_Dark_Melod__seed123.wav,Bmin,167,dark,Soulful,123,cKz! Soulful Bmin 167 bpm @crushed_keyz,Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Stems/Cymatics - Oracle Dark Melody Loop 15 - 167 BPM B Min Guitar.wav
