file,key,bpm,mood,title,seed,prompt,init_loop,init_path
17_Minaret_Gmin__s75__seed777.wav,Gmin,150,s75,Minaret,777,cKz! Minaret Gmin 150 bpm @crushed_keyz,PDMX 20 - 150 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 20 - 150 BPM G Min.wav
18_Surge_G#min__s75__seed7.wav,G#min,130,s75,Surge,7,cKz! Surge G#min 130 bpm @crushed_keyz,PDMX 21 - 130 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 21 - 130 BPM G# Min.wav
18_Surge_G#min__s75__seed123.wav,G#min,130,s75,Surge,123,cKz! Surge G#min 130 bpm @crushed_keyz,PDMX 21 - 130 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 21 - 130 BPM G# Min.wav
18_Surge_G#min__s75__seed777.wav,G#min,130,s75,Surge,777,cKz! Surge G#min 130 bpm @crushed_keyz,PDMX 21 - 130 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 21 - 130 BPM G# Min.wav
19_Alexandrite_Amin__s75__seed7.wav,Amin,138,s75,Alexandrite,7,cKz! Alexandrite Amin 138 bpm @crushed_keyz,PDMX 22 - 138 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 22 - 138 BPM A Min.wav
19_Alexandrite_Amin__s75__seed123.wav,Amin,138,s75,Alexandrite,123,cKz! Alexandrite Amin 138 bpm @crushed_keyz,PDMX 22 - 138 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 22 - 138 BPM A Min.wav
19_Alexandrite_Amin__s75__seed777.wav,Amin,138,s75,Alexandrite,777,cKz! Alexandrite Amin 138 bpm @crushed_keyz,PDMX 22 - 138 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 22 - 138 BPM A Min.wav
20_Coal_A#min__s75__seed7.wav,A#min,140,s75,Coal,7,cKz! Coal A#min 140 bpm @crushed_keyz,PDMX 23 - 140 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 23 - 140 BPM A# Min.wav
20_Coal_A#min__s75__seed123.wav,A#min,140,s75,Coal,123,cKz! Coal A#min 140 bpm @crushed_keyz,PDMX 23 - 140 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 23 - 140 BPM A# Min.wav
20_Coal_A#min__s75__seed777.wav,A#min,140,s75,Coal,777,cKz! Coal A#min 140 bpm @crushed_keyz,PDMX 23 - 140 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 23 - 140 BPM A# Min.wav
